char,voice,text
hiy,fem_hiy_01521,打ち上げ始まったら、もう二人きりになれるタイミングないと思うけどいいの？
hiy,fem_hiy_01522,私はミリさんの車で、家から直接焼肉屋さんへ行くので、資正のお世話は心配せずとも良いよ
mir,fem_mir_00253,ごめんひよりん、お待たせー。そんじゃ行こっかー……あれ、ここにいたのトモすけ
mir,fem_mir_00254,ごめん、アメリがトモすけ探してっからさー。さっき教室らへんで見かけたから、そっちいるってゆっちゃったよ
mir,fem_mir_00255,だから、トモすけもアメリを探してると思ったからじゃん？
hiy,fem_hiy_01523,なんか、お友だちと話しこんでるのではって気兼ねしてました
mir,fem_mir_00256,つかそのお友だちのほうが、トモすけに気兼ねしてアメリ置いて先に帰ったっつーの。アメリ、昇降口でめっちゃイジられてたわ
mir,fem_mir_00257,ちなみにうち、これからかのちんとすみぴっぴも駅前まで車で送ってくから。しおぽよは渡月と話してから焼肉屋来るって。帰り、ここの鍵ちゃんとしといてね
mir,fem_mir_00258,ま、そこは好きにしろし。教室だと見回り来るし、ここで話すなら帰りに鍵かけとけってだけの話だし
mir,fem_mir_00259,悪さまでしたらあかんよ？
ame,fem_ame_01033,あれ？
ame,fem_ame_01034,かいちょー！　いつから居たの？
ame,fem_ame_01035,ミリせんせーは？
ame,fem_ame_01037,てゆか、なんでこんなに離れて会話してるのっち来て話そーよ
ame,fem_ame_01038,あははっ
ame,fem_ame_01039,えーっまた足見るとは思わなかった。かいちょーんと足好きだね！
ame,fem_ame_01040,えっ……えっ、ええーっ！　そういう意味で見てたの！？
ame,fem_ame_01041,えーっそんなこと言われると、私のほうがドキドキする！　私もあの日とは気持ちがぜんぜん違うけど…は好きだし……
ame,fem_ame_01042,私の、カレシだし……
ame,fem_ame_01043,えっ
ame,fem_ame_01044,えっと……あの日って、私がみんなに迷惑かけちゃったあの日の話だよね？
ame,fem_ame_01045,かいちょーがそこで立ってるのを見たときに、あの日みたいだなとは思ったけど……そのために待ってたわけじゃないよ
ame,fem_ame_01046,もう少ししたらかいちょーに連絡しようと思ってただ、教室にいたのはぜんぜん別の理由で……うーん
ame,fem_ame_01047,うーんごめん。理由って言ったけど、理由なかったかも。ただなんか、かいちょーの机に座って窓の外見てたら、生徒会入ってからの出来事思いだして……
ame,fem_ame_01048,一つひとつ順に追っていったら『私、けっこう理想の恋できてない！？』って感動してさー
ame,fem_ame_01049,えーっだって、私のほうから一目惚れに近い好きになり方して、それで実際に付きあえちゃうのすごくないかも、ただ付きあえたーってだけじゃなくて
ame,fem_ame_01050,今年の夏、お城で初デートしてときめいて、アルバイト先に自分でおべんと作っていったりして、あのときっごく女子してたなーって思ってさー
ame,fem_ame_01051,で、今日の文化祭でしょ。みんなで一つの舞台作って、私はそのステージへ上げてもらって……私の２年生対あとで振りかえってもいい思い出だなって
ame,fem_ame_01052,みんなの恋を否定するつもりはないけど、私は相手から告白されてなんとなーくで付きあうの嫌だったから生懸命恋できてよかったよ
ame,fem_ame_01053,今日までけっこうがんばったっていうか、がんばったつもりっていうか、朝昼晩好きな人のこと考えてるだけで、毎日が充実してたからさー
ame,fem_ame_01054,で、そのがんばりの集大成が今日の文化祭っていうか？　全力出して、それが自分でも納得いく形で終えられたから、満足感すごいってゆーか
ame,fem_ame_01055,で、やること終わっちゃったなーって思ったら、なんとなく窓の外ぼーっと眺めてて……要はうん、そうだこで燃えつきてた
ame,fem_ame_01056,えーっ。燃えつきはしたけど、それで恋が終わりとは言ってな……あ、終わったかも
ame,fem_ame_01057,私も好きだよ。日に日に前の日よりももっと好きになってる。でも、それってもう恋じゃなくない？
ame,fem_ame_01058,これって“愛”じゃない！？　かいちょーのこと愛してる！
ame,fem_ame_01059,んーでも、なんだろうなー。付きあう前までは、寝る前にかいちょーのこと考えるとじたばたして眠れなかったんだけど、今はすごく穏やかに眠れるっていうか
ame,fem_ame_01060,毎日ドキドキしてた気持ちから、胸にじんとくる気持ちに変化した的な？　これってもう愛しかなくない？
ame,fem_ame_01061,なら、かいちょーも私に。はい、ちょーだい
ame,fem_ame_01062,……っはー。やっぱりまだまだ恋かもしれないごくきゅんときた。やっばいなー、今の刺さったきすぎ！
ame,fem_ame_01063,えーっでもこれすごくない？　私たちくらいの歳で愛まで知ってる子、そんなにいなくない？　それとも、みんなこんな気持ちで恋愛してる？
ame,fem_ame_01064,かいちょーと今年経験した以上の恋が今後できる気しないし、恋はおなかいっぱいになった気がする！　これからは愛だろ、愛！
ame,fem_ame_01065,あ、嫌だった？　教室だと、みんな少しくらいアガっちゃうときあるし……今日はいいかなって
ame,fem_ame_01066,えっなにそれ初めて聞いたけど、なんでかいちょーが私を羨ましがるの？　それ、私が聞いて嬉しい話？
ame,fem_ame_01067,ひよりんっていう妹がいるのに？
ame,fem_ame_01068,ぜんぜん遠くないよ！　今は恋人！
ame,fem_ame_01069,えーっなにそれめっちゃくっちゃきゅー……んってきた！　えっすっごくヤバいかもえっえーっ！
ame,fem_ame_01070,どうしよう、今すっごくかいちょーとくっつきたい……だめ？
ame,fem_ame_01071,あ、あはは……大胆じゃなければと言いつつ、これかなり大胆だよねー
ame,fem_ame_01072,今にもみんなが入ってきそうで、ちょっと怖くはあるけど……あのあたりに３人が立ってたよね
ame,fem_ame_01073,わっ私も……かいちょーが心配で……心配しなくちゃと思って自分を叱りながらだったけど、男の子に初めて抱きしめられて、すっごくドキドキしてた
ame,fem_ame_01074,でも、かいちょーがドキドキしててくれたのは嬉しいけど、やっぱり痛いには痛かったよね。あのときごめんね
ame,fem_ame_01075,痛くなかったって……だってかいちょー、あのときすっごく痛そうな顔して、声も出してたよ？
ame,fem_ame_01076,ごめんね……
ame,fem_ame_01077,うん、ありがと……ね、ぎゅってしていい？
ame,fem_ame_01078,ぎゅーっ！　ってするけどいい？
ame,fem_ame_01079,文化祭のステージが終わってすぐは、すっごく身体熱くて……かいちょーに抱きしめてほしくて仕方なかったんだよねー……
ame,fem_ame_01080,いっしょにいると抱きしめられたくて我慢できないから、逃げたとこある……
ame,fem_ame_01081,ごっ、ごめんね！　私も話したい気持ちあったんだけど……ほんと、身体が完全に熱帯びてて、かいちょーの顔見るのも辛かったんだー
ame,fem_ame_01082,このままだと、人前でもキスしちゃうなって…のくらい我慢できなくなってた
ame,fem_ame_01083,本音言うとえっちしたかった
ame,fem_ame_01084,あっ
ame,fem_ame_01085,お、おっきくなっちゃった？
ame,fem_ame_01086,明日まで耐えられる？
ame,fem_ame_01087,私も無理かも……
ame,fem_ame_01088,えっ……えーっここで！？　えっどうしようダメだよね……えーっ
